entity_key,route_id,direction_id,stop_id,stop_name,time_type,on_time_pct,sample_size
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000216002_am_rush,9011005021300000,1,9022005000216002,Johannelunds centrum,am_rush,62.28,859
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000216002_day,9011005021300000,1,9022005000216002,Johannelunds centrum,day,69.26,1532
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000216002_night,9011005021300000,1,9022005000216002,Johannelunds centrum,night,61.32,1776
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000216002_pm_rush,9011005021300000,1,9022005000216002,Johannelunds centrum,pm_rush,58.8,648
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000216002_weekend,9011005021300000,1,9022005000216002,Johannelunds centrum,weekend,71.25,1367
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000217003_am_rush,9011005021300000,1,9022005000217003,Nedre Johannelund,am_rush,39.81,859
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000217003_day,9011005021300000,1,9022005000217003,Nedre Johannelund,day,52.68,1532
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000217003_night,9011005021300000,1,9022005000217003,Nedre Johannelund,night,27.53,1776
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000217003_pm_rush,9011005021300000,1,9022005000217003,Nedre Johannelund,pm_rush,15.59,648
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000217003_weekend,9011005021300000,1,9022005000217003,Nedre Johannelund,weekend,30.94,1367
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000351001_am_rush,9011005021300000,1,9022005000351001,Linköping Arena,am_rush,68.07,858
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000351001_day,9011005021300000,1,9022005000351001,Linköping Arena,day,69.59,1526
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000351001_night,9011005021300000,1,9022005000351001,Linköping Arena,night,71.49,1775
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005000351001_pm_rush,9011005021300000,1,9022005000351001,Linköping Arena,pm_rush,55.71,648
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005080007001_am_rush,9011005021300000,1,9022005080007001,Gränsliden,am_rush,72.73,11
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005080007001_day,9011005021300000,1,9022005080007001,Gränsliden,day,42.11,19
performance_9011005021300000_direction_id_stop_id_time_type_1_9022005001327001_pm_rush,9011005021300000,1,9022005001327001,Fönvindsvägen östra,pm_rush,79.63,648
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000043002_am_rush,9011005021400000,0,9022005000043002,Berga Söderleden,am_rush,63.96,702
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000043002_day,9011005021400000,0,9022005000043002,Berga Söderleden,day,79.47,1047
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000043002_night,9011005021400000,0,9022005000043002,Berga Söderleden,night,71.6,1528
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000043002_pm_rush,9011005021400000,0,9022005000043002,Berga Söderleden,pm_rush,64.33,485
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000043002_weekend,9011005021400000,0,9022005000043002,Berga Söderleden,weekend,79.94,1072
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000050012_am_rush,9011005021400000,0,9022005000050012,Linköpings resecentrum,am_rush,75.14,704
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000050012_pm_rush,9011005021400000,0,9022005000050012,Linköpings resecentrum,pm_rush,70.72,485
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000054002_am_rush,9011005021400000,0,9022005000054002,Ekholmens centrum,am_rush,71.79,702
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000215004_am_rush,9011005021400000,0,9022005000215004,Gamla Linköping,am_rush,69.86,627
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000215004_night,9011005021400000,0,9022005000215004,Gamla Linköping,night,77.47,1527
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000215004_pm_rush,9011005021400000,0,9022005000215004,Gamla Linköping,pm_rush,71.55,485
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005000215004_weekend,9011005021400000,0,9022005000215004,Gamla Linköping,weekend,77.0,1074
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005003849002_am_rush,9011005021400000,0,9022005003849002,Abisko centrum,am_rush,70.97,627
performance_9011005021400000_direction_id_stop_id_time_type_0_9022005003849002_pm_rush,9011005021400000,0,9022005003849002,Abisko centrum,pm_rush,48.45,485
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000043001_am_rush,9011005021400000,1,9022005000043001,Berga Söderleden,am_rush,76.96,625
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000043001_day,9011005021400000,1,9022005000043001,Berga Söderleden,day,74.38,1050
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000043001_pm_rush,9011005021400000,1,9022005000043001,Berga Söderleden,pm_rush,71.43,483
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000050001_pm_rush,9011005021400000,1,9022005000050001,Linköpings resecentrum,pm_rush,76.4,483
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000054001_am_rush,9011005021400000,1,9022005000054001,Ekholmens centrum,am_rush,66.45,626
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000054001_day,9011005021400000,1,9022005000054001,Ekholmens centrum,day,62.86,1050
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000054001_night,9011005021400000,1,9022005000054001,Ekholmens centrum,night,74.08,1443
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000054001_pm_rush,9011005021400000,1,9022005000054001,Ekholmens centrum,pm_rush,63.77,483
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000416002_am_rush,9011005021400000,1,9022005000416002,Aspnäset,am_rush,49.52,626
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000416002_day,9011005021400000,1,9022005000416002,Aspnäset,day,49.14,1050
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000416002_night,9011005021400000,1,9022005000416002,Aspnäset,night,37.49,1443
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000416002_pm_rush,9011005021400000,1,9022005000416002,Aspnäset,pm_rush,26.92,483
performance_9011005021400000_direction_id_stop_id_time_type_1_9022005000416002_weekend,9011005021400000,1,9022005000416002,Aspnäset,weekend,28.35,1097
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000050001_am_rush,9011005021500000,0,9022005000050001,Linköpings resecentrum,am_rush,49.86,704
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000050001_day,9011005021500000,0,9022005000050001,Linköpings resecentrum,day,13.66,966
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000050001_night,9011005021500000,0,9022005000050001,Linköpings resecentrum,night,16.47,1530
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000050001_pm_rush,9011005021500000,0,9022005000050001,Linköpings resecentrum,pm_rush,38.68,486
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000050001_weekend,9011005021500000,0,9022005000050001,Linköpings resecentrum,weekend,16.5,1079
performance_9011005021500000_direction_id_stop_id_time_type_1_9022005000508001_am_rush,9011005021500000,1,9022005000508001,Klarinettgatan,am_rush,11.61,706
performance_9011005021500000_direction_id_stop_id_time_type_1_9022005000508001_day,9011005021500000,1,9022005000508001,Klarinettgatan,day,7.83,1047
performance_9011005021500000_direction_id_stop_id_time_type_1_9022005000508001_night,9011005021500000,1,9022005000508001,Klarinettgatan,night,19.1,1372
performance_9011005021500000_direction_id_stop_id_time_type_1_9022005000508001_pm_rush,9011005021500000,1,9022005000508001,Klarinettgatan,pm_rush,4.53,486
performance_9011005021500000_direction_id_stop_id_time_type_1_9022005000508001_weekend,9011005021500000,1,9022005000508001,Klarinettgatan,weekend,10.74,1080
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000508002_night,9011005021500000,0,9022005000508002,Klarinettgatan,night,66.45,1529
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000508002_pm_rush,9011005021500000,0,9022005000508002,Klarinettgatan,pm_rush,65.84,486
performance_9011005021500000_direction_id_stop_id_time_type_0_9022005000508002_weekend,9011005021500000,0,9022005000508002,Klarinettgatan,weekend,74.58,1078
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001249001_am_rush,9011005021600000,0,9022005001249001,US Södra entrén,am_rush,75.25,703
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001249001_pm_rush,9011005021600000,0,9022005001249001,US Södra entrén,pm_rush,55.05,485
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001419001_pm_rush,9011005021600000,0,9022005001419001,Saab Civila,pm_rush,77.94,485
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001430001_am_rush,9011005021600000,0,9022005001430001,Berga centrum,am_rush,58.75,703
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001430001_day,9011005021600000,0,9022005001430001,Berga centrum,day,62.4,968
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001430001_night,9011005021600000,0,9022005001430001,Berga centrum,night,62.44,1531
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001430001_pm_rush,9011005021600000,0,9022005001430001,Berga centrum,pm_rush,50.52,485
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005001430001_weekend,9011005021600000,0,9022005001430001,Berga centrum,weekend,58.08,1126
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000050018_pm_rush,9011005021600000,1,9022005000050018,Linköpings resecentrum,pm_rush,47.53,486
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000416001_am_rush,9011005021600000,1,9022005000416001,Aspnäset,am_rush,43.93,626
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000416001_day,9011005021600000,1,9022005000416001,Aspnäset,day,47.18,1047
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000416001_night,9011005021600000,1,9022005000416001,Aspnäset,night,38.59,1433
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000416001_pm_rush,9011005021600000,1,9022005000416001,Aspnäset,pm_rush,33.74,486
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005000416001_weekend,9011005021600000,1,9022005000416001,Aspnäset,weekend,29.3,1150
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001249002_day,9011005021600000,1,9022005001249002,US Södra entrén,day,79.77,1043
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001249002_pm_rush,9011005021600000,1,9022005001249002,US Södra entrén,pm_rush,51.44,486
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001418002_am_rush,9011005021600000,1,9022005001418002,Saab Södra,am_rush,30.51,626
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001418002_day,9011005021600000,1,9022005001418002,Saab Södra,day,42.98,1047
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001418002_night,9011005021600000,1,9022005001418002,Saab Södra,night,73.13,1433
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001418002_pm_rush,9011005021600000,1,9022005001418002,Saab Södra,pm_rush,20.37,486
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001418002_weekend,9011005021600000,1,9022005001418002,Saab Södra,weekend,71.65,1150
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005000416001_day,9011005021600000,0,9022005000416001,Aspnäset,day,72.17,963
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005000416001_night,9011005021600000,0,9022005000416001,Aspnäset,night,76.13,1529
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005000416001_pm_rush,9011005021600000,0,9022005000416001,Aspnäset,pm_rush,64.33,485
performance_9011005021600000_direction_id_stop_id_time_type_0_9022005000416001_weekend,9011005021600000,0,9022005000416001,Aspnäset,weekend,72.32,1127
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001430002_am_rush,9011005021600000,1,9022005001430002,Berga centrum,am_rush,79.36,625
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001430002_day,9011005021600000,1,9022005001430002,Berga centrum,day,65.83,1042
performance_9011005021600000_direction_id_stop_id_time_type_1_9022005001430002_pm_rush,9011005021600000,1,9022005001430002,Berga centrum,pm_rush,51.03,486
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000050019_am_rush,9011005021700000,0,9022005000050019,Linköpings resecentrum,am_rush,45.99,624
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000050019_day,9011005021700000,0,9022005000050019,Linköpings resecentrum,day,60.84,1047
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000050019_night,9011005021700000,0,9022005000050019,Linköpings resecentrum,night,39.88,1447
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000050019_pm_rush,9011005021700000,0,9022005000050019,Linköpings resecentrum,pm_rush,62.96,486
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000050019_weekend,9011005021700000,0,9022005000050019,Linköpings resecentrum,weekend,36.78,1104
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005001249002_am_rush,9011005021700000,0,9022005001249002,US Södra entrén,am_rush,62.98,624
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005001249002_pm_rush,9011005021700000,0,9022005001249002,US Södra entrén,pm_rush,72.84,486
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005001249002_weekend,9011005021700000,0,9022005001249002,US Södra entrén,weekend,79.71,1104
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000044002_am_rush,9011005021700000,1,9022005000044002,Hässlegatan,am_rush,47.52,625
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000044002_day,9011005021700000,1,9022005000044002,Hässlegatan,day,52.05,1047
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000044002_night,9011005021700000,1,9022005000044002,Hässlegatan,night,53.49,1374
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000044002_pm_rush,9011005021700000,1,9022005000044002,Hässlegatan,pm_rush,34.16,404
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000044002_weekend,9011005021700000,1,9022005000044002,Hässlegatan,weekend,72.2,1090
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000416001_am_rush,9011005021700000,1,9022005000416001,Aspnäset,am_rush,49.28,625
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000416001_day,9011005021700000,1,9022005000416001,Aspnäset,day,43.74,1047
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000416001_night,9011005021700000,1,9022005000416001,Aspnäset,night,39.45,1374
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000416001_pm_rush,9011005021700000,1,9022005000416001,Aspnäset,pm_rush,36.39,404
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005000416001_weekend,9011005021700000,1,9022005000416001,Aspnäset,weekend,33.39,1090
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001249001_am_rush,9011005021700000,1,9022005001249001,US Södra entrén,am_rush,73.44,625
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001249001_night,9011005021700000,1,9022005001249001,US Södra entrén,night,78.24,1374
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001249001_pm_rush,9011005021700000,1,9022005001249001,US Södra entrén,pm_rush,69.63,405
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001430001_am_rush,9011005021700000,1,9022005001430001,Berga centrum,am_rush,77.12,625
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001430001_day,9011005021700000,1,9022005001430001,Berga centrum,day,79.47,1047
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001430001_night,9011005021700000,1,9022005001430001,Berga centrum,night,78.02,1374
performance_9011005021700000_direction_id_stop_id_time_type_1_9022005001430001_pm_rush,9011005021700000,1,9022005001430001,Berga centrum,pm_rush,74.26,404
performance_9011005021700000_direction_id_stop_id_time_type_0_9022005000416001_am_rush,9011005021700000,0,9022005000416001,Aspnäset,am_rush,65.71,624
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005000050012_am_rush,9011005021800000,0,9022005000050012,Linköpings resecentrum,am_rush,34.57,703
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005000050012_day,9011005021800000,0,9022005000050012,Linköpings resecentrum,day,44.67,967
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005000050012_night,9011005021800000,0,9022005000050012,Linköpings resecentrum,night,32.64,1529
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005000050012_pm_rush,9011005021800000,0,9022005000050012,Linköpings resecentrum,pm_rush,52.88,486
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005000050012_weekend,9011005021800000,0,9022005000050012,Linköpings resecentrum,weekend,30.87,1040
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005001249002_am_rush,9011005021800000,0,9022005001249002,US Södra entrén,am_rush,79.06,702
performance_9011005021800000_direction_id_stop_id_time_type_0_9022005001249002_pm_rush,9011005021800000,0,9022005001249002,US Södra entrén,pm_rush,75.51,486
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005000215003_am_rush,9011005021800000,1,9022005000215003,Gamla Linköping,am_rush,60.51,547
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005000215003_day,9011005021800000,1,9022005000215003,Gamla Linköping,day,64.01,1128
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005000215003_night,9011005021800000,1,9022005000215003,Gamla Linköping,night,58.81,1367
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005000215003_pm_rush,9011005021800000,1,9022005000215003,Gamla Linköping,pm_rush,46.06,482
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005000215003_weekend,9011005021800000,1,9022005000215003,Gamla Linköping,weekend,56.25,1104
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005001249001_am_rush,9011005021800000,1,9022005001249001,US Södra entrén,am_rush,66.91,547
performance_9011005021800000_direction_id_stop_id_time_type_1_9022005001249001_pm_rush,9011005021800000,1,9022005001249001,US Södra entrén,pm_rush,75.31,482
performance_9011005022000000_direction_id_stop_id_time_type_0_9022005000050020_day,9011005022000000,0,9022005000050020,Linköpings resecentrum,day,41.08,241
performance_9011005022000000_direction_id_stop_id_time_type_0_9022005000050020_night,9011005022000000,0,9022005000050020,Linköpings resecentrum,night,23.46,162
performance_9011005022000000_direction_id_stop_id_time_type_0_9022005000050020_pm_rush,9011005022000000,0,9022005000050020,Linköpings resecentrum,pm_rush,32.3,486
performance_9011005022000000_direction_id_stop_id_time_type_1_9022005004139002_am_rush,9011005022000000,1,9022005004139002,Mjärdevi,am_rush,29.78,544
performance_9011005022000000_direction_id_stop_id_time_type_1_9022005004139002_day,9011005022000000,1,9022005004139002,Mjärdevi,day,40.99,161
performance_9011005022000000_direction_id_stop_id_time_type_1_9022005001256001_am_rush,9011005022000000,1,9022005001256001,Universitetet,am_rush,76.51,545
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005000050018_day,9011005022100000,0,9022005000050018,Linköpings resecentrum,day,25.93,81
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005000050018_night,9011005022100000,0,9022005000050018,Linköpings resecentrum,night,1.85,162
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005000050018_pm_rush,9011005022100000,0,9022005000050018,Linköpings resecentrum,pm_rush,22.31,484
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005000435002_day,9011005022100000,0,9022005000435002,Saab Norra porten,day,77.78,81
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005000435002_pm_rush,9011005022100000,0,9022005000435002,Saab Norra porten,pm_rush,77.07,484
performance_9011005022100000_direction_id_stop_id_time_type_1_9022005000435001_am_rush,9011005022100000,1,9022005000435001,Saab Norra porten,am_rush,73.58,704
performance_9011005022100000_direction_id_stop_id_time_type_1_9022005001421001_am_rush,9011005022100000,1,9022005001421001,Landerydsvägen,am_rush,39.06,704
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005001419001_day,9011005022100000,0,9022005001419001,Saab Civila,day,75.31,81
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005001421002_day,9011005022100000,0,9022005001421002,Landerydsvägen,day,61.73,81
performance_9011005022100000_direction_id_stop_id_time_type_0_9022005001421002_pm_rush,9011005022100000,0,9022005001421002,Landerydsvägen,pm_rush,68.26,482
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005000054002_night,9011005022200000,0,9022005000054002,Ekholmens centrum,night,58.75,80
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005000054002_pm_rush,9011005022200000,0,9022005000054002,Ekholmens centrum,pm_rush,53.91,243
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005000416001_night,9011005022200000,0,9022005000416001,Aspnäset,night,51.25,80
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005000416001_pm_rush,9011005022200000,0,9022005000416001,Aspnäset,pm_rush,55.97,243
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005001318002_night,9011005022200000,0,9022005001318002,Ekhaga,night,13.75,80
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005001318002_pm_rush,9011005022200000,0,9022005001318002,Ekhaga,pm_rush,34.57,243
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005001430001_night,9011005022200000,0,9022005001430001,Berga centrum,night,63.75,80
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005001430001_pm_rush,9011005022200000,0,9022005001430001,Berga centrum,pm_rush,79.42,243
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005080182002_night,9011005022200000,0,9022005080182002,Nobeltorget,night,41.25,80
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005080182002_pm_rush,9011005022200000,0,9022005080182002,Nobeltorget,pm_rush,76.13,243
performance_9011005022200000_direction_id_stop_id_time_type_1_9022005004139002_am_rush,9011005022200000,1,9022005004139002,Mjärdevi,am_rush,27.3,392
performance_9011005022200000_direction_id_stop_id_time_type_0_9022005004139001_night,9011005022200000,0,9022005004139001,Mjärdevi,night,66.25,80
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000048001_night,9011005022600000,0,9022005000048001,Skäggetorp centrum,night,74.07,81
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000048001_pm_rush,9011005022600000,0,9022005000048001,Skäggetorp centrum,pm_rush,56.17,162
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000214001_night,9011005022600000,0,9022005000214001,Ryd centrum,night,72.84,81
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000214001_pm_rush,9011005022600000,0,9022005000214001,Ryd centrum,pm_rush,59.26,162
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000228001_night,9011005022600000,0,9022005000228001,Jägarvallsvägen,night,75.31,81
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005000228001_pm_rush,9011005022600000,0,9022005000228001,Jägarvallsvägen,pm_rush,59.88,162
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005004189001_day,9011005022600000,0,9022005004189001,MAXI,day,52.07,484
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005004189001_night,9011005022600000,0,9022005004189001,MAXI,night,50.62,81
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005004189001_pm_rush,9011005022600000,0,9022005004189001,MAXI,pm_rush,46.91,162
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005004189001_weekend,9011005022600000,0,9022005004189001,MAXI,weekend,55.21,192
performance_9011005022600000_direction_id_stop_id_time_type_0_9022005080182001_pm_rush,9011005022600000,0,9022005080182001,Nobeltorget,pm_rush,78.4,162
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000223002_am_rush,9011005022600000,1,9022005000223002,Landbogatan,am_rush,58.23,79
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000223002_day,9011005022600000,1,9022005000223002,Landbogatan,day,63.77,483
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000223002_night,9011005022600000,1,9022005000223002,Landbogatan,night,40.74,81
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000223002_pm_rush,9011005022600000,1,9022005000223002,Landbogatan,pm_rush,35.8,162
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000223002_weekend,9011005022600000,1,9022005000223002,Landbogatan,weekend,61.61,224
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005000228001_am_rush,9011005022600000,1,9022005000228001,Jägarvallsvägen,am_rush,79.75,79
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005080182002_pm_rush,9011005022600000,1,9022005080182002,Nobeltorget,pm_rush,76.54,162
performance_9011005022600000_direction_id_stop_id_time_type_1_9022005080182002_weekend,9011005022600000,1,9022005080182002,Nobeltorget,weekend,79.02,224
